Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Petite maison 5mn a pied plage et commerces,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR ,,1 097 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Vue sur la cour', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/47437756?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866197_CbU4njeu9z5As1tc&previous_page_section_name=1000&federated_search_id=33bcb11b-ad34-436f-a443-822fe0c30276,46.07516,-1.0898,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,47437756,130,maison,"'vue sur la cour', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge (gratuit) dans le logement', 'depot de bagages autorise'"
T3 vue mer 3*  5 mn de la plage.30m thalasso calme,"Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",170 EUR ,,1 425 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Front de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-linge', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/44017570?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865901_q1KSL%2BfMF94Cs9Ya&previous_page_section_name=1000&federated_search_id=ad02a6af-ac3c-4af9-8b10-f3d5228237f1,46.05995,-1.08731,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,44017570,170,appartement,"'front de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-linge', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Maison  avec PISCINE a 20mn de La Rochelle,"Logement entier : logement - Le Thou, France","Le Thou, Nouvelle-Aquitaine, France",170 EUR ,,1 477 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive exterieure (disponible a certaines periodes, ouverture 24h/24)', 'Animaux acceptes', 'TV HD avec Netflix']",https://www.airbnb.fr/rooms/21579181?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_gHvzM5mfiHe0HSuy&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.09711,-0.95455,0,01/06/2024 - 30/09/2024,Le Thou,21579181,170,maison,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive exterieure (disponible a certaines periodes, ouverture 24h/24)', 'animaux acceptes', 'tv hd avec netflix'"
Eniasoul,"Logement entier : logement - Yves, France","Yves, Nouvelle-Aquitaine, France",100 EUR ,,852 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Arriere-cour partagee - Cloture partielle']",https://www.airbnb.fr/rooms/833109789642513945?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868100_%2Ft9Ho5IAAtScdMLk&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.0541,-1.0784,87,01/06/2024 - 30/09/2024,Yves,833109789642513945,100,logement,"'vue sur le jardin', 'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit dans la rue', 'television', 'lave-linge (gratuit) dans le logement', 'arriere-cour partagee - cloture partielle'"
maison meublee pour curistes et touristes,"Logement entier : logement - Vergeroux, France","Vergeroux, Aquitaine Limousin Poitou-Charentes, France",60 EUR ,,545 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptes', 'TV HD', 'Lave-linge', 'Depot de bagages autorise', 'Lit pour bebe', 'Lit parapluie', 'Livres et jouets pour enfants']",https://www.airbnb.fr/rooms/13094899?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868709_96b%2BwFFsdP3JVbUy&previous_page_section_name=1000&federated_search_id=fa76eba5-5b73-4588-a436-2bbbe58a62ba,45.9599,-0.9867,47,01/06/2024 - 30/09/2024,Vergeroux,13094899,60,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'animaux acceptes', 'tv hd', 'lave-linge', 'depot de bagages autorise', 'lit pour bebe', 'lit parapluie', 'livres et jouets pour enfants'"
Une escale face a la mer  (T2 pour 4  personnes),"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 015 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge']",https://www.airbnb.fr/rooms/44157354?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865307_%2BPP3YgVMv0Rp7ypw&previous_page_section_name=1000&federated_search_id=448bb9ca-423f-4746-88c9-a947aea50ed2,46.08094,-1.0949,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,44157354,120,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge'"
Appt.cosy a 50m.de la grande plage de Chatelaillon,"Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",85 EUR ,,787 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptes', 'TV avec abonnement standard au cable', 'Lave-linge', 'Lit parapluie', 'Livres et jouets pour enfants', 'Chaise haute']",https://www.airbnb.fr/rooms/35536805?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868099_lAdYvzylmfvwd%2BxG&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.07451,-1.09278,5,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35536805,85,appartement,"'cuisine', 'wifi', 'parking gratuit dans la rue', 'animaux acceptes', 'tv avec abonnement standard au cable', 'lave-linge', 'lit parapluie', 'livres et jouets pour enfants', 'chaise haute'"
Maison a 150m de la plage ,"Logement entier : maison de ville - Angoulins, France","Angoulins, Nouvelle-Aquitaine, France",75 EUR ,,690 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Chaise haute', 'Seche-cheveux']",https://www.airbnb.fr/rooms/52836501?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865601_kPIchxUPk02TbTqh&previous_page_section_name=1000&federated_search_id=b5595722-7f2f-4d82-aa85-adf019efb258,46.09493,-1.10018,13,01/06/2024 - 30/09/2024,Angoulins,52836501,75,maison,"'cuisine', 'parking gratuit sur place', 'television', 'lave-linge', 'chaise haute', 'seche-cheveux'"
Soleil de Chatelaillon-Plage,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR,104 EUR ,990 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Climatisation', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/967252510601659801?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865601_g60IoTLtgWJy0gGQ&previous_page_section_name=1000&federated_search_id=b5595722-7f2f-4d82-aa85-adf019efb258,46.07667790498044,-1.0891999538121924,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,967252510601659801,130,logement,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'climatisation', 'arriere-cour privee - cloture integrale'"
Appartement de vacance proche de la plage,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",96 EUR ,,877 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon', 'Depot de bagages autorise', 'Cameras de surveillance exterieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/43952058?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866590_4nJLa4ndFtAPIFUz&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.07853,-1.08412,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,43952058,96,appartement,"'cuisine', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire', 'patio ou balcon', 'depot de bagages autorise', 'cameras de surveillance exterieure et/ou dans les espaces communs'"
Appartement avec balcon vue mer,"Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",147 EUR ,,1 221 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi rapide (273\xa0Mbit/s)', 'Garage residentiel gratuit sur place\xa0: 1\xa0place', ""Piscine Partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'Animaux acceptes', 'TV HD 55""', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/50026405?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865307_3IWFOo3NxE7I2%2BiC&previous_page_section_name=1000&federated_search_id=448bb9ca-423f-4746-88c9-a947aea50ed2,46.05666,-1.08714,14,01/06/2024 - 30/09/2024,Chatelaillon-Plage,50026405,147,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi rapide (273\xa0mbit/s)', 'garage residentiel gratuit sur place\xa0: 1\xa0place', ""piscine partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'animaux acceptes', 'tv hd 55""', 'lave-linge (gratuit) dans le logement'"
Appt avec terrasse et jardin a 150 m de la mer,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 062 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge', 'Arriere-cour privee - Cloture integrale', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/910735768576228139?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866197_8FNKSozY%2B5u4i3Wh&previous_page_section_name=1000&federated_search_id=33bcb11b-ad34-436f-a443-822fe0c30276,46.07419,-1.09095,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,910735768576228139,120,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge', 'arriere-cour privee - cloture integrale', 'seche-cheveux', 'refrigerateur'"
appartement vue mer,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",134 EUR ,,1 132 EUR,,6 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Parking gratuit sur place', 'Piscine', 'Animaux acceptes', 'Television', 'Ascenseur', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/1007014559674983497?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866590_zYJCdoOklZbITQYp&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.0768,-1.0918,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,1007014559674983497,134,appartement,"'acces a la plage', 'cuisine', 'parking gratuit sur place', 'piscine', 'animaux acceptes', 'television', 'ascenseur', 'lave-linge', 'patio ou balcon\xa0: prive(e)'"
Appartement lumineux a 5 min de la plage,"Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,994 EUR,,4 voyageurs ,2 chambres, 2 lits , 1 salle de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Ascenseur', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/35381194?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865601_0g9iyy44ygdb3kv1&previous_page_section_name=1000&federated_search_id=b5595722-7f2f-4d82-aa85-adf019efb258,46.0767,-1.0882,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35381194,120,appartement,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'ascenseur', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)'"
"Maison Chatelaillon-Plage, 3 pieces, 5 pers.","Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",153 EUR ,,1 106 EUR,,5 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Lave-linge', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/911030667087134166?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866589_eD8AMsqxOHCrSol%2F&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.0652,-1.0918,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,911030667087134166,153,maison,"'cuisine', 'wifi', 'lave-linge', 'refrigerateur', 'four a micro-ondes'"
Appartement avec vue mer,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR ,,1 097 EUR,,4 voyageurs ,2 chambres, 1 lit , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces a la plage', 'Cuisine', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Ascenseur', 'Station de recharge pour vehicules electriques']",https://www.airbnb.fr/rooms/928088858431447793?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865601_MtTkm07oSxkstyoG&previous_page_section_name=1000&federated_search_id=b5595722-7f2f-4d82-aa85-adf019efb258,46.0625,-1.0925,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,928088858431447793,130,appartement,"""vue sur l'ocean"", 'acces a la plage', 'cuisine', 'parking gratuit sur place', 'animaux acceptes', 'television', 'ascenseur', 'station de recharge pour vehicules electriques'"
La Maison du Bonheur,"Logement entier : logement - Salles-sur-Mer, France","Salles-sur-Mer, Nouvelle-Aquitaine, France",215 EUR ,,1 793 EUR,,6 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage\xa0: prive(e)', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Prive exterieure (disponible toute l'annee, ouverture 24h/24, bache de piscine, chauffee, d'eau salee)"", 'Television', 'Climatisation centrale']",https://www.airbnb.fr/rooms/833053048912928311?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_edD8kICf1XTjOH0d&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,46.0845,-1.0755,93,01/06/2024 - 30/09/2024,Salles-sur-Mer,833053048912928311,215,maison,"'vue sur le jardin', 'acces plage\xa0: prive(e)', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 1\xa0place', ""piscine prive exterieure (disponible toute l'annee, ouverture 24h/24, bache de piscine, chauffee, d'eau salee)"", 'television', 'climatisation centrale'"
Appartement avec terrasse vue ocean et piscine,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",173 EUR ,,1 245 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Cuisine', 'Piscine Partage', 'Television', 'Lave-linge', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/641153508246957542?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866590_gPu8EWnCwNWHrDMo&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.05622,-1.08604,15,01/06/2024 - 30/09/2024,Chatelaillon-Plage,641153508246957542,173,appartement,"'cuisine', 'piscine partage', 'television', 'lave-linge', 'refrigerateur', 'four a micro-ondes'"
"Chatelaillon-plage, appart cv res allionis 17","Logement entier : logement de vacances - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",100 EUR ,,910 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Patio ou balcon\xa0: prive(e)', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/655480116087648744?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868100_wSESQSKzlNpD8dE5&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.0766,-1.088,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,655480116087648744,100,appartement,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'patio ou balcon\xa0: prive(e)', 'refrigerateur', 'four a micro-ondes'"
"Les Boucholeurs , agreable maison a 100m de la mer","Logement entier - Yves, France","Yves, Nouvelle-Aquitaine, France",115 EUR ,,1 021 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD avec lecteur DVD', 'Lave-linge', 'Climatisation', 'Arriere-cour', 'Lit parapluie']",https://www.airbnb.fr/rooms/45112453?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866197_gJ5M2NNBmzxiiewa&previous_page_section_name=1000&federated_search_id=33bcb11b-ad34-436f-a443-822fe0c30276,46.05352,-1.0797,14,01/06/2024 - 30/09/2024,Yves,45112453,115,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd avec lecteur dvd', 'lave-linge', 'climatisation', 'arriere-cour', 'lit parapluie'"
"Belle maison  Clim, Spa et Sauna toute l'annee","Logement entier : maison de ville - Angoulins, France","Angoulins, Poitou-Charentes, France",170 EUR ,,1 487 EUR,,6 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Vitesse du reseau wifi\xa0: 29\xa0Mbps', 'Espace de travail dedie', 'Parking gratuit sur place', 'Jacuzzi prive', 'Sauna prive(e)', 'Animaux acceptes', 'TV HD avec Amazon Prime Video, Netflix', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/11317549?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_8gkoPc%2BruFKULjMf&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.10523,-1.1091,0,01/06/2024 - 30/09/2024,Angoulins,11317549,170,maison,"'acces a la plage', 'cuisine', 'vitesse du reseau wifi\xa0: 29\xa0mbps', 'espace de travail dedie', 'parking gratuit sur place', 'jacuzzi prive', 'sauna prive(e)', 'animaux acceptes', 'tv hd avec amazon prime video, netflix', 'lave-linge (gratuit) dans le logement'"
"Comme une maison : proche port, plage et thalasso","Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",158 EUR ,,1 326 EUR,,6 voyageurs ,2 chambres, 6 lits , 1 salle de bain,"['Vue sur le jardin', ""Vue sur l'ocean"", 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Vitesse du reseau wifi\xa0: 8\xa0Mbps', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', 'Piscine Partage exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'TV avec Disney+, Netflix, Amazon Prime Video']",https://www.airbnb.fr/rooms/54060658?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866589_qwTIbTc5mBYgDNya&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.0569,-1.0873,58,01/06/2024 - 30/09/2024,Chatelaillon-Plage,54060658,158,appartement,"'vue sur le jardin', ""vue sur l'ocean"", 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'vitesse du reseau wifi\xa0: 8\xa0mbps', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', 'piscine partage exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'tv avec disney+, netflix, amazon prime video'"
"Villa 6 pers 800m des plages, calme, grand jardin.","Logement entier : logement - Fouras, France","Fouras, Nouvelle-Aquitaine, France",220 EUR,198 EUR ,1 705 EUR,,6 voyageurs ,2 chambres, 4 lits , 1 salle de bain,"['Vue sur le parc', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'TV HD 42"" avec television par cable haut de gamme, abonnement standard au cable', 'Lave-linge (Gratuit) dans le batiment', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/48566524?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868403_cfDvkJPF%2FeGwjwff&previous_page_section_name=1000&federated_search_id=811750e9-1371-4cfd-b365-89e85fcc32d8,45.98512,-1.08302,30,01/06/2024 - 30/09/2024,Fouras,48566524,220,maison,"'vue sur le parc', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'tv hd 42"" avec television par cable haut de gamme, abonnement standard au cable', 'lave-linge (gratuit) dans le batiment', 'patio ou balcon\xa0: prive(e)'"
Maison a Yves (17) 3 Personnes,"Logement entier : logement - Yves, France","Yves, Nouvelle-Aquitaine, France",100 EUR ,,852 EUR,,3 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Garage residentiel gratuit sur place\xa0: 1\xa0place', 'TV 49""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation centrale', 'Arriere-cour privee - Cloture integrale', 'Refrigerateur lg']",https://www.airbnb.fr/rooms/912979622338586241?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868403_PIe4q3IHAtNRoYP4&previous_page_section_name=1000&federated_search_id=811750e9-1371-4cfd-b365-89e85fcc32d8,46.0208,-1.0518,11,01/06/2024 - 30/09/2024,Yves,912979622338586241,100,maison,"'cuisine', 'wifi', 'espace de travail dedie', 'garage residentiel gratuit sur place\xa0: 1\xa0place', 'tv 49""', 'lave-linge (gratuit) dans le logement', 'climatisation centrale', 'arriere-cour privee - cloture integrale', 'refrigerateur lg'"
Maison Chatelaillon-Plage 10mn de La Rochelle,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",130 EUR ,,1 076 EUR,,6 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'TV 102""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: systeme split sans evacuation']",https://www.airbnb.fr/rooms/31707183?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699864955_SvEL3Sgp%2B9j1yPVz&previous_page_section_name=1000&federated_search_id=fc8e800c-89d5-4e0b-bd02-6c761b49de25,46.06645,-1.08294,27,01/06/2024 - 30/09/2024,Chatelaillon-Plage,31707183,130,maison,"'vue sur le jardin', 'vue sur la cour', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'tv 102""', 'lave-linge (gratuit) dans le logement', 'climatisation\xa0: systeme split sans evacuation'"
Paradis a 50m de la plage de Chatelaillon-Plage!,"Logement entier : appartement en residence - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 074 EUR,,5 voyageurs ,2 chambres, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptes', 'TV avec abonnement standard au cable', 'Lave-linge', 'Lit parapluie', 'Livres et jouets pour enfants', 'Chaise haute']",https://www.airbnb.fr/rooms/35376055?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868100_DJtGWTH1L46WjWdH&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.0757,-1.09198,5,01/06/2024 - 30/09/2024,Chatelaillon-Plage,35376055,120,appartement,"'cuisine', 'wifi', 'parking gratuit dans la rue', 'animaux acceptes', 'tv avec abonnement standard au cable', 'lave-linge', 'lit parapluie', 'livres et jouets pour enfants', 'chaise haute'"
Maison agreable proche centre ville et plages.,"Logement entier : logement - Fouras, France","Fouras, Nouvelle-Aquitaine, France",60 EUR ,,561 EUR,,4 voyageurs ,2 chambres, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Arriere-cour privee - Cloture integrale', 'Seche-cheveux']",https://www.airbnb.fr/rooms/53513475?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_hkGvxsTquz9KAlmE&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,45.9891,-1.0755,39,01/06/2024 - 30/09/2024,Fouras,53513475,60,maison,"'vue sur le jardin', 'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place', 'tv hd', 'lave-linge (gratuit) dans le logement', 'arriere-cour privee - cloture integrale', 'seche-cheveux'"
